monthly_charges,total_charges,cltv,tenure_months,contract,churn_value,churn_probability,churn_risk_tier,value_tier,service_bundle_score,risk_flag,churn_reason
60.0,1259.35,2399,20,Month-to-month,0,0.47315866,Medium Risk,Low Value,2,0,
85.25,5538.35,5012,66,Two year,0,0.094403364,Low Risk,Mid Value,5,0,
19.45,340.85,2483,15,Month-to-month,0,0.262757,Low Risk,Low Value,0,0,
20.75,844.45,2574,42,Two year,0,0.02913976,Low Risk,Low Value,0,0,
78.9,1348.95,2362,17,Month-to-month,0,0.67282563,High Risk,Low Value,1,0,
104.5,3778.0,4812,37,One year,0,0.4936974,Medium Risk,Mid Value,4,0,
49.4,611.65,5007,12,Month-to-month,0,0.5902726,Medium Risk,Mid Value,1,0,
25.0,1505.05,6355,60,Two year,0,0.013276548,Low Risk,High Value,0,0,
25.55,467.85,4134,18,Month-to-month,0,0.1046019,Low Risk,Mid Value,0,0,
70.15,194.2,2228,3,Month-to-month,0,0.8405426,High Risk,Low Value,0,0,
69.4,571.45,5108,9,Month-to-month,0,0.21817838,Low Risk,High Value,3,0,
93.15,5253.95,4778,56,One year,0,0.28207108,Low Risk,Mid Value,3,0,
69.55,521.35,4704,7,Month-to-month,0,0.7433737,High Risk,Mid Value,0,0,
20.2,1412.65,5267,69,Two year,0,0.0013069964,Low Risk,High Value,0,0,
20.4,1090.6,6393,54,Two year,0,0.024249885,Low Risk,High Value,0,0,
23.75,1446.8,4811,62,One year,0,0.018104943,Low Risk,Mid Value,0,0,
70.45,4300.45,5057,62,Month-to-month,0,0.034832336,Low Risk,Mid Value,2,0,
65.75,1111.2,3921,17,Month-to-month,0,0.2847713,Low Risk,Low Value,2,0,
24.6,190.1,2323,9,Month-to-month,0,0.37416658,Medium Risk,Low Value,0,0,
69.25,4447.75,4226,64,Two year,0,0.024697717,Low Risk,Mid Value,4,0,
24.65,1830.05,5065,72,Two year,0,0.013125112,Low Risk,Mid Value,0,0,
90.4,2820.65,3171,30,One year,0,0.044999268,Low Risk,Low Value,3,0,
100.85,4847.35,5417,49,Month-to-month,0,0.44144472,Medium Risk,High Value,3,0,
75.35,4729.3,6466,61,Two year,0,0.046414036,Low Risk,High Value,4,0,
87.2,4017.45,3760,47,Month-to-month,0,0.05067972,Low Risk,Low Value,2,0,
64.4,1398.6,2120,20,Month-to-month,0,0.16884795,Low Risk,Low Value,3,0,
24.7,1685.9,5907,70,Two year,0,0.0015774552,Low Risk,High Value,0,0,
105.85,5826.65,5915,54,One year,0,0.035973497,Low Risk,High Value,5,0,
98.3,6066.55,5413,61,One year,0,0.068234205,Low Risk,High Value,4,0,
19.45,270.2,3799,13,One year,0,0.049831815,Low Risk,Low Value,0,0,
58.7,168.6,3654,3,Month-to-month,0,0.41559714,Medium Risk,Low Value,2,0,
20.15,536.35,3848,25,Month-to-month,0,0.12244679,Low Risk,Low Value,0,0,
64.5,1888.45,5039,30,Month-to-month,0,0.14779189,Low Risk,Mid Value,2,0,
28.5,629.35,3766,21,Month-to-month,0,0.6546203,High Risk,Low Value,1,0,
90.45,2117.25,5272,23,Month-to-month,0,0.81251574,High Risk,High Value,2,0,
105.15,4730.9,5915,45,Month-to-month,0,0.21230999,Low Risk,High Value,4,0,
83.15,2033.05,2404,24,One year,0,0.013350229,Low Risk,Low Value,2,0,
103.2,5744.35,4534,56,Two year,0,0.2614284,Low Risk,Mid Value,4,0,
19.45,19.45,5820,1,Month-to-month,0,0.5770465,Medium Risk,High Value,0,0,
88.8,4805.3,4291,55,Two year,0,0.053754468,Low Risk,Mid Value,3,0,
85.9,6110.75,6361,72,Two year,0,0.007260402,Low Risk,High Value,5,0,
34.2,1596.6,5715,45,One year,0,0.28696275,Low Risk,High Value,1,0,
20.15,1046.2,2618,47,Two year,0,0.015773624,Low Risk,Low Value,0,0,
50.3,92.75,5870,2,Month-to-month,0,0.75885683,High Risk,High Value,1,0,
80.15,194.55,5251,2,Month-to-month,0,0.67868716,High Risk,High Value,2,1,
51.25,612.1,3097,12,Month-to-month,0,0.5466806,Medium Risk,Low Value,1,0,
95.2,6671.7,6166,69,Two year,0,0.0038619325,Low Risk,High Value,3,0,
94.8,5264.3,5693,56,One year,0,0.0125287045,Low Risk,High Value,3,0,
80.25,303.7,3828,4,Month-to-month,0,0.77498955,High Risk,Low Value,1,1,
76.1,4818.8,4222,64,Two year,0,0.07884121,Low Risk,Mid Value,4,0,
115.55,7159.05,6349,62,Two year,0,0.0053015477,Low Risk,High Value,6,0,
24.65,1574.5,4392,63,Two year,0,0.0020631608,Low Risk,Mid Value,0,0,
53.6,2879.2,5183,53,One year,0,0.18204327,Low Risk,High Value,5,0,
19.45,86.05,4573,5,Month-to-month,0,0.059973035,Low Risk,Mid Value,0,0,
88.2,4159.45,5987,49,Month-to-month,0,0.5511619,Medium Risk,High Value,3,0,
101.15,6638.35,5735,62,Two year,0,0.0070121903,Low Risk,High Value,3,0,
56.8,3112.05,4702,55,Two year,0,0.032225434,Low Risk,Mid Value,3,0,
99.4,7168.25,4964,71,Two year,0,0.025420532,Low Risk,Mid Value,5,0,
20.1,1326.25,4603,72,Two year,0,0.000768461,Low Risk,Mid Value,0,0,
60.7,2234.55,3671,36,One year,0,0.16870682,Low Risk,Low Value,5,0,
20.95,495.15,5682,25,One year,0,0.081573434,Low Risk,High Value,0,0,
114.85,8317.95,4796,72,Two year,0,0.013120049,Low Risk,Mid Value,6,0,
19.25,679.8,4904,36,One year,0,0.013166026,Low Risk,Mid Value,0,0,
62.8,62.8,2438,1,Month-to-month,0,0.6426756,High Risk,Low Value,2,0,
105.5,7544.0,5551,72,Two year,0,0.07512003,Low Risk,High Value,4,0,
19.85,1188.25,6144,59,Two year,0,0.006519793,Low Risk,High Value,0,0,
74.1,74.1,2900,1,One year,0,0.19409876,Low Risk,Low Value,4,1,
107.5,3242.5,3094,30,Month-to-month,0,0.0736036,Low Risk,Low Value,5,0,
19.55,1240.15,6036,64,Two year,0,0.027004203,Low Risk,High Value,0,0,
68.8,4111.35,5082,63,One year,0,0.014134269,Low Risk,Mid Value,4,0,
84.45,5899.85,5856,72,Two year,0,0.009673377,Low Risk,High Value,5,0,
84.5,5193.2,5466,62,Two year,0,0.015239624,Low Risk,High Value,5,0,
111.2,7530.8,6060,67,Two year,0,0.031445246,Low Risk,High Value,5,0,
80.6,5460.2,5880,70,Two year,0,0.07182059,Low Risk,High Value,4,0,
80.7,1614.2,3111,20,Month-to-month,0,0.38855445,Medium Risk,Low Value,1,0,
75.6,402.5,3469,5,Month-to-month,0,0.7221242,High Risk,Low Value,0,1,
57.6,1367.75,5623,24,One year,0,0.38187963,Medium Risk,High Value,5,0,
110.6,7962.2,5444,72,Two year,0,0.021831056,Low Risk,High Value,5,0,
58.2,3810.8,5313,66,Two year,0,0.016259223,Low Risk,High Value,3,0,
81.0,3533.6,2934,45,Two year,0,0.01995674,Low Risk,Low Value,5,0,
19.7,1396.9,4131,69,Two year,0,0.001997189,Low Risk,Mid Value,0,0,
59.55,1646.45,3354,28,Month-to-month,0,0.18527,Low Risk,Low Value,2,0,
75.55,2680.15,3235,36,One year,0,0.08409088,Low Risk,Low Value,5,0,
45.1,2049.05,3844,42,One year,0,0.39519137,Medium Risk,Low Value,3,0,
70.95,3629.2,2667,48,One year,0,0.08417772,Low Risk,Low Value,3,0,
20.9,202.3,5359,11,Two year,0,0.00755319,Low Risk,High Value,0,0,
19.95,147.5,3331,7,Month-to-month,0,0.25687492,Low Risk,Low Value,0,0,
24.6,86.35,5756,3,Month-to-month,0,0.22980428,Low Risk,High Value,0,0,
66.7,579.0,4490,8,Month-to-month,0,0.44104782,Medium Risk,Mid Value,3,0,
94.8,3131.55,5288,32,One year,0,0.008205885,Low Risk,High Value,4,0,
65.85,3928.3,4053,60,One year,0,0.033499915,Low Risk,Mid Value,4,0,
19.95,187.75,3831,10,Month-to-month,0,0.36445227,Medium Risk,Low Value,0,0,
24.65,1710.15,4015,71,Two year,0,0.0066428273,Low Risk,Mid Value,0,0,
51.25,2151.6,5656,43,One year,0,0.11969781,Low Risk,High Value,4,0,
54.25,1221.55,5140,23,Month-to-month,0,0.36425442,Medium Risk,High Value,2,0,
19.4,1496.45,5398,72,Two year,0,0.011516407,Low Risk,High Value,0,0,
56.25,1292.2,3733,22,One year,0,0.11660161,Low Risk,Low Value,2,0,
25.15,25.15,3513,1,Month-to-month,0,0.7473341,High Risk,Low Value,0,0,
23.95,1713.1,6059,69,Two year,0,0.009357084,Low Risk,High Value,0,0,
35.4,1748.9,5052,50,One year,0,0.037069198,Low Risk,Mid Value,2,0,
75.35,1114.55,4891,15,Month-to-month,0,0.6053779,High Risk,Mid Value,1,0,
20.4,609.1,5363,31,Two year,0,0.011216931,Low Risk,High Value,0,0,
56.05,0.0,4740,0,Two year,0,0.105297245,Low Risk,Mid Value,5,0,
20.0,141.6,3087,8,Two year,0,0.018924458,Low Risk,Low Value,0,0,
73.05,4688.65,4515,64,One year,0,0.29653624,Low Risk,Mid Value,4,0,
20.5,563.05,5145,28,Month-to-month,0,0.07654442,Low Risk,High Value,0,0,
100.75,5985.0,6354,57,One year,0,0.48627493,Medium Risk,High Value,3,0,
19.95,373.5,2831,19,Two year,0,0.020814955,Low Risk,Low Value,0,0,
49.65,2553.35,5528,51,Month-to-month,0,0.6425334,High Risk,High Value,3,0,
65.65,4322.85,5441,67,Two year,0,0.012473196,Low Risk,High Value,3,0,
20.45,250.8,2606,11,Month-to-month,0,0.074855655,Low Risk,Low Value,0,0,
60.95,4549.05,4147,72,Two year,0,0.013079645,Low Risk,Mid Value,5,0,
20.35,1359.5,4845,66,One year,0,0.023848677,Low Risk,Mid Value,0,0,
19.5,178.85,4283,9,Month-to-month,0,0.21731631,Low Risk,Mid Value,0,0,
75.2,633.85,5841,9,Month-to-month,0,0.7054704,High Risk,High Value,0,1,
111.45,5315.1,2319,48,Month-to-month,0,0.5031102,Medium Risk,Low Value,5,0,
70.15,735.5,3963,10,Month-to-month,0,0.4128274,Medium Risk,Low Value,0,0,
92.0,6474.4,6434,72,Two year,0,0.0058678943,Low Risk,High Value,6,0,
85.5,4421.95,6261,51,Two year,0,0.0958641,Low Risk,High Value,6,0,
82.15,4904.85,4250,61,Month-to-month,0,0.49066046,Medium Risk,Mid Value,1,0,
84.4,4484.05,4154,54,One year,0,0.22035444,Low Risk,Mid Value,3,0,
60.9,2033.85,3009,33,Month-to-month,0,0.1281491,Low Risk,Low Value,2,0,
20.25,538.2,5250,27,Two year,0,0.016053246,Low Risk,High Value,0,0,
95.3,2192.9,5029,23,Month-to-month,0,0.4808731,Medium Risk,Mid Value,3,0,
19.85,19.85,4840,1,Month-to-month,0,0.5292874,Medium Risk,Mid Value,0,0,
84.35,3858.05,3403,45,Two year,0,0.015532766,Low Risk,Low Value,6,0,
19.85,854.8,3032,39,Two year,0,0.0029783852,Low Risk,Low Value,0,0,
82.3,5815.15,4162,72,Two year,0,0.007988996,Low Risk,Mid Value,5,0,
66.8,3970.4,6433,58,Month-to-month,0,0.0090802265,Low Risk,High Value,2,0,
44.6,3058.15,4442,70,Two year,0,0.011108412,Low Risk,Mid Value,4,0,
98.45,6145.2,4000,61,One year,0,0.0049179187,Low Risk,Mid Value,4,0,
70.7,129.2,2388,2,Month-to-month,0,0.747468,High Risk,Low Value,0,1,
24.95,1165.9,3979,46,One year,0,0.054173164,Low Risk,Mid Value,0,0,
102.5,4904.25,3262,48,Two year,0,0.07881325,Low Risk,Low Value,5,0,
86.55,5632.55,4934,64,Two year,0,0.026336242,Low Risk,Mid Value,5,0,
24.3,1643.25,5160,72,Two year,0,0.0011064468,Low Risk,High Value,0,0,
58.35,740.55,5068,12,Month-to-month,0,0.25692454,Low Risk,Mid Value,2,0,
68.75,4888.2,4505,72,Two year,0,0.020869508,Low Risk,Mid Value,4,0,
85.8,2440.25,2568,29,Month-to-month,0,0.83183,High Risk,Low Value,2,0,
20.1,620.55,3636,33,One year,0,0.022073656,Low Risk,Low Value,0,0,
20.35,20.35,5774,1,Month-to-month,0,0.43822718,Medium Risk,High Value,0,0,
110.8,6840.95,4306,62,One year,0,0.018481571,Low Risk,Mid Value,5,0,
82.85,319.6,3154,4,Month-to-month,0,0.73640823,High Risk,Low Value,2,1,
84.35,1938.05,2198,24,Month-to-month,0,0.7566662,High Risk,Low Value,2,0,
19.55,294.5,5620,14,One year,0,0.030105378,Low Risk,High Value,0,0,
19.95,58.3,4430,3,Month-to-month,0,0.10976079,Low Risk,Mid Value,0,0,
66.25,546.45,3026,8,Month-to-month,0,0.5934376,Medium Risk,Low Value,2,0,
23.3,797.1,2416,35,Two year,0,0.06222173,Low Risk,Low Value,0,0,
25.3,1673.8,6019,66,Two year,0,0.0032232762,Low Risk,High Value,0,0,
44.55,343.45,5489,8,Two year,0,0.064640746,Low Risk,High Value,3,0,
104.1,7412.25,4695,71,One year,0,0.19099757,Low Risk,Mid Value,4,0,
92.55,4039.0,3853,43,Month-to-month,0,0.043523822,Low Risk,Low Value,2,0,
101.45,2948.6,5285,29,Month-to-month,0,0.63292855,High Risk,High Value,4,0,
94.55,6078.75,4603,65,Two year,0,0.0053956877,Low Risk,Mid Value,4,0,
95.5,3418.2,3715,35,Month-to-month,0,0.39914334,Medium Risk,Low Value,3,0,
100.3,6603.8,4986,64,One year,0,0.26731464,Low Risk,Mid Value,4,0,
55.5,3166.9,4080,58,Two year,0,0.048712432,Low Risk,Mid Value,4,0,
49.85,865.75,3283,18,Month-to-month,0,0.42709804,Medium Risk,Low Value,1,0,
89.55,6373.1,6111,67,Month-to-month,0,0.031993054,Low Risk,High Value,2,0,
19.15,1177.05,6373,63,Two year,0,0.0067773797,Low Risk,High Value,0,0,
99.8,5985.75,6213,60,Month-to-month,0,0.60252035,High Risk,High Value,3,0,
113.05,7869.05,4203,70,Two year,0,0.00623252,Low Risk,Mid Value,6,0,
19.95,936.7,3396,48,One year,0,0.019701498,Low Risk,Low Value,0,0,
74.15,741.4,5426,12,Month-to-month,0,0.49627712,Medium Risk,High Value,4,1,
92.0,6585.2,4322,71,One year,0,0.14758234,Low Risk,Mid Value,4,0,
73.85,3122.4,4374,44,Month-to-month,0,0.5121444,Medium Risk,Mid Value,1,0,
24.45,1088.25,3586,45,Two year,0,0.0045987526,Low Risk,Low Value,0,0,
24.8,615.35,4402,23,One year,0,0.10492316,Low Risk,Mid Value,0,0,
64.85,2908.2,4000,43,One year,0,0.11762629,Low Risk,Mid Value,2,0,
20.75,739.9,5876,35,Month-to-month,0,0.071841665,Low Risk,High Value,0,0,
68.95,593.85,2452,9,Month-to-month,0,0.22780423,Low Risk,Low Value,4,0,
109.4,7227.45,4452,65,Month-to-month,0,0.28866115,Low Risk,Mid Value,5,0,
49.0,1291.35,5428,27,Month-to-month,0,0.13127296,Low Risk,High Value,0,0,
50.25,2023.55,2449,40,One year,0,0.096761994,Low Risk,Low Value,1,0,
19.9,153.95,3152,8,One year,0,0.025792502,Low Risk,Low Value,0,0,
97.8,5458.8,6019,58,One year,0,0.5673846,Medium Risk,High Value,3,0,
100.3,5244.45,4811,52,One year,0,0.01028833,Low Risk,Mid Value,4,0,
55.8,154.55,2662,3,Month-to-month,0,0.59415066,Medium Risk,Low Value,2,0,
111.15,4507.15,5038,41,Two year,0,0.02161791,Low Risk,Mid Value,6,0,
98.55,2031.95,3300,20,Month-to-month,0,0.7337547,High Risk,Low Value,3,0,
50.05,50.05,5523,1,Month-to-month,0,0.5439919,Medium Risk,High Value,0,0,
20.85,473.9,4263,23,Month-to-month,0,0.16272414,Low Risk,Mid Value,0,0,
19.5,106.8,3288,6,Month-to-month,0,0.2818867,Low Risk,Low Value,0,0,
19.35,152.6,5416,8,Month-to-month,0,0.09434899,Low Risk,High Value,0,0,
69.5,1199.4,4466,18,Month-to-month,0,0.24841374,Low Risk,Mid Value,3,0,
48.8,2555.05,4865,52,Month-to-month,0,0.30041566,Medium Risk,Mid Value,3,0,
94.5,2979.2,3949,31,Month-to-month,0,0.53572744,Medium Risk,Low Value,3,0,
20.65,654.85,4667,29,Month-to-month,0,0.03870413,Low Risk,Mid Value,0,0,
106.05,3834.4,4505,36,Two year,0,0.15073209,Low Risk,Mid Value,5,0,
108.3,4586.15,5106,42,One year,0,0.6923163,High Risk,High Value,4,0,
99.65,5941.05,4616,60,Two year,0,0.12963104,Low Risk,Mid Value,4,0,
95.9,2234.95,3207,22,Month-to-month,0,0.64922434,High Risk,Low Value,3,0,
20.0,666.75,4175,36,One year,0,0.024922594,Low Risk,Mid Value,0,0,
64.95,547.8,3013,9,Month-to-month,0,0.23490366,Low Risk,Low Value,3,0,
74.6,74.6,5494,1,Month-to-month,0,0.22131823,Low Risk,High Value,1,1,
49.2,571.15,3582,12,Month-to-month,0,0.2277906,Low Risk,Low Value,1,0,
73.75,1756.6,3483,23,One year,0,0.16291764,Low Risk,Low Value,3,0,
92.3,5731.45,6468,62,One year,0,0.062538244,Low Risk,High Value,3,0,
19.2,156.85,2879,8,Month-to-month,0,0.03509684,Low Risk,Low Value,0,0,
88.65,2683.2,4821,31,Month-to-month,0,0.587643,Medium Risk,Mid Value,2,0,
95.95,4456.65,5322,45,Month-to-month,0,0.12397807,Low Risk,High Value,3,0,
105.4,6998.95,5467,69,Two year,0,0.17448491,Low Risk,High Value,4,0,
20.25,36.8,5736,2,Month-to-month,0,0.22767167,Low Risk,High Value,0,0,
49.05,2265.0,3910,44,One year,0,0.41234574,Medium Risk,Low Value,3,0,
35.55,1309.15,3752,39,One year,0,0.08974863,Low Risk,Low Value,2,0,
65.1,4754.3,4969,72,Two year,0,0.012498795,Low Risk,Mid Value,6,0,
96.85,1235.55,3098,13,Month-to-month,0,0.8023979,High Risk,Low Value,3,0,
69.75,3562.5,5628,51,One year,0,0.13168725,Low Risk,High Value,4,0,
99.2,7213.75,4951,71,Two year,0,0.08441966,Low Risk,Mid Value,4,0,
106.8,5914.4,6161,56,One year,0,0.6832911,High Risk,High Value,4,0,
51.25,51.25,4483,1,Month-to-month,0,0.5306697,Medium Risk,Mid Value,1,0,
57.75,1282.85,3794,23,One year,0,0.086655125,Low Risk,Low Value,3,0,
70.85,4738.85,5572,66,One year,0,0.12704149,Low Risk,High Value,3,0,
19.55,19.55,5750,1,Month-to-month,0,0.57204115,Medium Risk,High Value,0,0,
79.5,795.65,2278,11,Month-to-month,0,0.47713327,Medium Risk,Low Value,2,1,
98.15,4993.4,5123,52,Month-to-month,0,0.06612911,Low Risk,High Value,4,0,
20.25,61.45,4050,3,Month-to-month,0,0.22733282,Low Risk,Mid Value,0,0,
79.15,4018.55,6321,51,Month-to-month,0,0.034871962,Low Risk,High Value,2,0,
94.25,6081.4,6020,64,Month-to-month,0,0.35898653,Medium Risk,High Value,3,0,
40.2,1478.85,5924,37,Month-to-month,0,0.2257102,Low Risk,High Value,2,0,
19.95,243.65,2884,13,Two year,0,0.012134708,Low Risk,Low Value,0,0,
55.35,2633.95,5601,49,One year,0,0.21139847,Low Risk,High Value,1,0,
102.15,4735.35,5391,45,One year,0,0.50530154,Medium Risk,High Value,3,0,
71.1,1247.75,4911,18,Month-to-month,0,0.53347784,Medium Risk,Mid Value,0,0,
54.1,3794.5,4601,68,Two year,0,0.06977331,Low Risk,Mid Value,4,0,
19.65,1008.7,5708,54,Two year,0,0.030421428,Low Risk,High Value,0,0,
88.45,2130.55,3937,23,Month-to-month,0,0.045309402,Low Risk,Low Value,3,0,
80.4,5727.15,5228,71,Two year,0,0.0077344915,Low Risk,High Value,5,0,
19.25,1372.9,5154,67,Two year,0,0.0020973524,Low Risk,High Value,0,0,
84.8,1203.9,2452,14,Month-to-month,0,0.22702676,Low Risk,Low Value,1,0,
19.5,1215.1,4370,63,Two year,0,0.004218339,Low Risk,Mid Value,0,0,
68.6,2877.05,4572,41,One year,0,0.17057115,Low Risk,Mid Value,3,0,
92.6,1579.7,4756,17,Month-to-month,0,0.72682256,High Risk,Mid Value,2,0,
100.55,5514.95,4847,56,One year,0,0.6911783,High Risk,Mid Value,3,0,
20.55,96.1,5967,5,Month-to-month,0,0.12755212,Low Risk,High Value,0,0,
19.6,55.25,2941,3,Month-to-month,0,0.337571,Medium Risk,Low Value,0,0,
67.45,2443.3,5042,37,One year,0,0.077595405,Low Risk,Mid Value,4,0,
43.55,335.4,3266,8,Month-to-month,0,0.50053906,Medium Risk,Low Value,0,0,
109.85,7002.95,5775,63,Month-to-month,0,0.28025967,Low Risk,High Value,5,0,
20.65,158.95,4058,7,Month-to-month,0,0.059306975,Low Risk,Mid Value,0,0,
95.4,293.15,2813,3,Month-to-month,0,0.736348,High Risk,Low Value,3,1,
21.0,1493.75,4974,72,Two year,0,0.0020270227,Low Risk,Mid Value,0,0,
56.2,1093.4,3384,19,Month-to-month,0,0.56805795,Medium Risk,Low Value,1,0,
18.4,1057.85,4375,59,Two year,0,0.06949392,Low Risk,Mid Value,0,0,
25.75,882.55,4194,35,Month-to-month,0,0.047281984,Low Risk,Mid Value,0,0,
19.6,300.4,2847,14,Month-to-month,0,0.1265333,Low Risk,Low Value,0,0,
19.8,1436.95,5423,69,Two year,0,0.0010887878,Low Risk,High Value,0,0,
64.2,475.0,5116,7,Month-to-month,0,0.3722842,Medium Risk,High Value,3,0,
75.75,5388.15,5839,69,Two year,0,0.11626027,Low Risk,High Value,5,0,
78.95,5730.15,5050,72,Two year,0,0.09589566,Low Risk,Mid Value,4,0,
50.3,217.1,3147,4,Month-to-month,0,0.349347,Medium Risk,Low Value,1,0,
80.3,4896.35,5157,63,Month-to-month,0,0.018491205,Low Risk,High Value,2,0,
19.85,1434.1,4790,72,Two year,0,0.0034337232,Low Risk,Mid Value,0,0,
21.1,937.1,4791,46,Two year,0,0.03995322,Low Risk,Mid Value,0,0,
50.0,1474.9,4715,30,Month-to-month,0,0.23989747,Low Risk,Mid Value,1,0,
104.75,6536.5,5882,63,Two year,0,0.24410291,Low Risk,High Value,4,0,
19.85,1128.1,6213,60,Two year,0,0.019326814,Low Risk,High Value,0,0,
85.9,2199.05,3153,25,Month-to-month,0,0.033414744,Low Risk,Low Value,2,0,
80.8,457.1,5611,6,Month-to-month,0,0.8572326,High Risk,High Value,1,1,
25.25,566.5,3403,22,Two year,0,0.051929355,Low Risk,Low Value,0,0,
80.55,2471.6,3491,31,Two year,0,0.038525324,Low Risk,Low Value,4,0,
81.5,3107.3,2042,39,Month-to-month,0,0.060086653,Low Risk,Low Value,2,0,
20.9,518.3,5895,26,Month-to-month,0,0.08005992,Low Risk,High Value,0,0,
67.25,832.3,4334,12,Month-to-month,0,0.42959523,Medium Risk,Mid Value,3,0,
20.35,45.3,5994,2,Month-to-month,0,0.341612,Medium Risk,High Value,0,0,
45.05,1790.6,4003,39,One year,0,0.060164664,Low Risk,Mid Value,3,0,
34.65,246.6,5996,7,Month-to-month,0,0.10592923,Low Risk,High Value,2,0,
69.35,261.65,4140,4,Month-to-month,0,0.69063365,High Risk,Mid Value,0,0,
81.55,4509.5,5167,55,Month-to-month,0,0.49838126,Medium Risk,High Value,2,0,
75.4,5480.25,4171,72,Two year,0,0.025484538,Low Risk,Mid Value,4,0,
67.8,653.15,2709,10,Month-to-month,0,0.47840464,Medium Risk,Low Value,3,0,
111.4,1183.05,3175,11,Month-to-month,0,0.88465554,High Risk,Low Value,5,1,
46.3,639.45,3103,15,Month-to-month,0,0.18257551,Low Risk,Low Value,0,0,
20.4,478.75,4698,23,Two year,0,0.0058041965,Low Risk,Mid Value,0,0,
20.05,20.05,4221,1,Month-to-month,0,0.55540586,Medium Risk,Mid Value,0,0,
96.1,4391.45,5793,47,One year,0,0.01630875,Low Risk,High Value,4,0,
19.65,270.6,4818,15,One year,0,0.028518427,Low Risk,Mid Value,0,0,
60.65,3975.9,6418,68,One year,0,0.035900477,Low Risk,High Value,3,0,
71.7,1497.05,2784,21,One year,0,0.24115047,Low Risk,Low Value,3,0,
36.0,780.15,3378,21,Month-to-month,0,0.28142232,Low Risk,Low Value,2,0,
65.2,3512.15,4775,56,One year,0,0.08584421,Low Risk,Mid Value,2,0,
48.95,273.25,3061,6,Month-to-month,0,0.40000474,Medium Risk,Low Value,0,0,
53.5,3517.9,5693,65,Two year,0,0.09700664,Low Risk,High Value,4,0,
80.45,3375.9,4397,42,One year,0,0.25765723,Low Risk,Mid Value,4,0,
109.05,7508.55,6391,68,Two year,0,0.023473175,Low Risk,High Value,5,0,
26.3,1245.05,2111,48,Two year,0,0.008112893,Low Risk,Low Value,0,0,
106.8,5347.95,5746,50,One year,0,0.4269662,Medium Risk,High Value,4,0,
64.95,493.65,4615,7,Month-to-month,0,0.56256664,Medium Risk,Mid Value,3,0,
19.35,1263.85,4566,63,Two year,0,0.016354367,Low Risk,Mid Value,0,0,
21.1,385.55,2842,17,Month-to-month,0,0.26397425,Low Risk,Low Value,0,0,
18.85,84.2,5279,4,Month-to-month,0,0.018076897,Low Risk,High Value,0,0,
26.0,1638.7,4535,62,Two year,0,0.0027181841,Low Risk,Mid Value,0,0,
70.35,120.25,4917,2,Month-to-month,0,0.7693369,High Risk,Mid Value,0,0,
96.9,4473.45,2613,48,Two year,0,0.07515058,Low Risk,Low Value,4,0,
19.55,520.55,4430,27,Two year,0,0.013884022,Low Risk,Mid Value,0,0,
80.4,5717.85,6367,70,Two year,0,0.054373737,Low Risk,High Value,5,0,
94.65,4312.5,4120,46,One year,0,0.5551497,Medium Risk,Mid Value,3,0,
95.75,6511.25,5561,69,One year,0,0.0049823523,Low Risk,High Value,3,0,
19.55,1218.65,4309,65,Two year,0,0.011112027,Low Risk,Mid Value,0,0,
104.1,7447.7,5092,72,Two year,0,0.0028809137,Low Risk,Mid Value,5,0,
20.1,279.5,2185,17,One year,0,0.0408021,Low Risk,Low Value,0,0,
111.55,5720.35,4053,51,One year,0,0.4883783,Medium Risk,Mid Value,5,0,
60.5,3121.45,4994,51,Two year,0,0.06360426,Low Risk,Mid Value,3,0,
90.95,6468.6,6091,72,Two year,0,0.007075591,Low Risk,High Value,6,0,
19.7,675.6,4136,34,Month-to-month,0,0.07515947,Low Risk,Mid Value,0,0,
